ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC161683510J00196792308,Software developer,https://jobs.zhaopin.com/CC161683510J00196792308.htm,艾利安人才服务（上海）有限公司,CZ161683510,外商独资,100-499人,https://company.zhaopin.com/CZ161683510.htm,北京,10K-15K,本科,3-5年,全职,五险一金,最近,2019-06-26 14:23:35
CC140200303J00335879207,AWS/Azure  云开发/运维工程师（日语或英语）,https://jobs.zhaopin.com/CC140200303J00335879207.htm,亿达信息技术有限公司大连总公司,CZ140200300D00100030228,民营,1000-9999人,https://company.zhaopin.com/CZ140200300D00100030228.htm,北京-朝阳区,20K-30K,大专,不限,全职,五险一金、采暖补贴、带薪年假、补充医疗保险、定期体检,最新,2019-06-27 08:44:54
CC326104782J00131445514,软件实施工程师,https://jobs.zhaopin.com/CC326104782J00131445514.htm,众芯汉创(北京)科技有限公司,CZ326104780,民营,20-99人,https://company.zhaopin.com/CZ326104780.htm,北京,6K-8K,大专,1-3年,全职,创业公司、五险一金、餐补、通讯补助、房补,最新,2019-06-27 09:23:07
CC372052188J00153967910,测试工程师,https://jobs.zhaopin.com/CC372052188J00153967910.htm,众智融金(北京)资产管理有限公司,CZ372052180,民营,100-499人,https://company.zhaopin.com/CZ372052180.htm,北京-朝阳区,15K-20K,本科,5-10年,全职,五险一金、年底双薪、带薪年假、餐补、周末双休,最近,2019-06-25 11:12:56
CC156263724J00145268615,算法工程师（大数据开发工程师）,https://jobs.zhaopin.com/CC156263724J00145268615.htm,我爱我家集团,CZ156263720D00113185710,上市公司,10000人以上,http://special.zhaopin.com/2017/bj/bjwa041039,北京-朝阳区,20K-35K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、补充医疗保险,最新,2019-06-27 09:32:11
CZ742968040J00380486601,课程开发,https://jobs.zhaopin.com/CZ742968040J00380486601.htm,深圳乐智机器人有限公司,CZ742968040,民营,20-99人,https://company.zhaopin.com/CZ742968040.htm,北京,7K-14K,本科,1-3年,全职,员工旅游、带薪年假、绩效奖金、加班补助、五险一金,最近,2019-06-26 19:17:23
CC147646001J00171654713,mfc,https://jobs.zhaopin.com/CC147646001J00171654713.htm,北京阿提拉科技有限公司,CZ147646000,民营,100-499人,https://company.zhaopin.com/CZ147646000.htm,北京,10K-15K,学历不限,不限,全职,不加班、节日福利、员工旅游、免费班车、全勤奖,最新,2019-06-27 17:35:53
CC120407457J00152624612,系统架构师,https://jobs.zhaopin.com/CC120407457J00152624612.htm,北京联龙博通电子商务技术有限公司,CZ120407450,民营,1000-9999人,http://special.zhaopin.com/pagepublish/12040745/index.html,北京-丰台区,20K-30K,本科,5-10年,全职,五险一金、绩效奖金、餐补、带薪年假、节日福利,最新,2019-06-27 14:05:03
CC376187415J00145763215,数据工程师,https://jobs.zhaopin.com/CC376187415J00145763215.htm,乐友国际商业集团有限公司,CZ376187410,民营,1000-9999人,https://company.zhaopin.com/CZ376187410.htm,北京-朝阳区,15K-20K,本科,3-5年,全职,五险一金、员工旅游、周末双休、工作居住证、节日福利,最新,2019-06-27 14:13:38
CC550396880J00161395513,java讲师-转网络安全讲师方向,https://jobs.zhaopin.com/CC550396880J00161395513.htm,北京中启创优企业管理咨询有限公司,CZ550396880,民营,100-499人,https://company.zhaopin.com/CZ550396880.htm,北京,20K-40K,大专,3-5年,兼职/临时,五险一金、绩效奖金、每年多次调薪、带团队、定期团建,最近,2019-06-25 09:32:32
CC120101090J00144950215,java开发工程师,https://jobs.zhaopin.com/CC120101090J00144950215.htm,北京神州新桥科技有限公司,CZ120101090,民营,500-999人,https://company.zhaopin.com/CZ120101090.htm,北京-海淀区,10K-15K,本科,3-5年,全职,餐补、通讯补助、补充医疗保险、定期体检、节日福利,最近,2019-06-25 11:11:17
CC569320721J00140475010,数据仓库架构师,https://jobs.zhaopin.com/CC569320721J00140475010.htm,北京捷越联合信息咨询有限公司,CZ569320720,民营,10000人以上,https://company.zhaopin.com/CZ569320720.htm,北京,20K-30K,本科,5-10年,全职,弹性工作、节日福利、五险一金、补充医疗保险、定期体检,招聘中,2019-06-24 13:34:20
CC155395716J90251962000,JAVA开发工程师,https://jobs.zhaopin.com/155395716251962.htm,四达时代集团,CZ155395710,股份制企业,1000-9999人,http://special.zhaopin.com/pagepublish/15539571/index.html,北京,15K-20K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、股票期权、交通补助,最近,2019-06-25 16:58:15
CC251266619J00115168709,运维开发工程师SGW09,https://jobs.zhaopin.com/CC251266619J00115168709.htm,中国信息通信研究院,CZ251266610,事业单位,1000-9999人,https://company.zhaopin.com/CZ251266610.htm,北京,10K-15K,本科,3-5年,全职,五险一金、补充医疗保险、年终分红、房补、餐补,最近,2019-06-25 13:57:14
CC251266619J00115187209,高级java开发工程师SGW11,https://jobs.zhaopin.com/CC251266619J00115187209.htm,中国信息通信研究院,CZ251266610,事业单位,1000-9999人,https://company.zhaopin.com/CZ251266610.htm,北京,10K-15K,本科,1-3年,全职,五险一金、补充医疗保险、年终分红、房补、餐补,最近,2019-06-25 13:57:28
CC251266619J00106731909,移动应用安全工程师（2019SAQ26）,https://jobs.zhaopin.com/CC251266619J00106731909.htm,中国信息通信研究院,CZ251266610,事业单位,1000-9999人,https://company.zhaopin.com/CZ251266610.htm,北京,12K-14K,本科,1-3年,全职,五险一金、补充医疗保险、年终分红、房补、餐补,最近,2019-06-25 13:44:04
CC345704188J00143202410,风控策略分析师9289,https://jobs.zhaopin.com/CC345704188J00143202410.htm,金瓜子科技发展(北京)有限公司,CZ345704180,民营,10000人以上,http://special.zhaopin.com/2018/bf/jgzk111342/,北京,10K-20K,本科,3-5年,全职,无,招聘中,2019-06-24 10:30:24
CC148165002J00133027915,软件研发工程师,https://jobs.zhaopin.com/CC148165002J00133027915.htm,北京迪科瑞德科技有限公司,CZ148165000,民营,20-99人,https://company.zhaopin.com/CZ148165000.htm,北京-朝阳区,10K-15K,本科,不限,全职,五险一金、绩效奖金,最近,2019-06-25 14:47:58
CC000420298J00096920810,软件测试工程师(001555),https://jobs.zhaopin.com/CC000420298J00096920810.htm,东方网力科技股份有限公司,CZ000420290,上市公司,500-999人,http://special.zhaopin.com/pagepublish/42029/index.html,北京,10K-20K,本科,3-5年,全职,五险一金、10010、弹性工作、年底双薪,招聘中,2019-06-24 10:05:27
CC120160395J00138002015,Java中高级工程师,https://jobs.zhaopin.com/CC120160395J00138002015.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京-海淀区,5K-10K,本科,3-5年,全职,五险一金、年底双薪、加班补助、餐补、定期体检,最近,2019-06-26 17:10:32
CC396459825J00131742414,高级测试开发工程师,https://jobs.zhaopin.com/CC396459825J00131742414.htm,北京大生知行科技有限公司,CZ396459820,上市公司,1000-9999人,https://company.zhaopin.com/CZ396459820.htm,北京,15K-25K,本科,5-10年,全职,五险一金、定期体检、交通补助、补充医疗保险、弹性工作,最近,2019-06-25 17:01:40
CC192921312J00114088815,数据分析经理-L00732,https://jobs.zhaopin.com/CC192921312J00114088815.htm,京东数字科技控股有限公司  ,CZ192921310D00112072216,外商独资,1000-9999人,https://company.zhaopin.com/CZ192921310D00112072216.htm,北京,20K-40K,本科,5-10年,全职,无,最近,2019-06-26 14:53:30
CC264221714J00125923015,运维工程师（大数据）,https://jobs.zhaopin.com/CC264221714J00125923015.htm,北京容联易通信息技术有限公司,CZ264221710,民营,1000-9999人,https://company.zhaopin.com/CZ264221710.htm,北京-朝阳区,10K-15K,本科,1-3年,全职,五险一金、绩效奖金、加班补助、餐补、带薪年假,最近,2019-06-25 17:06:33
CC000404489J00133780011,大数据开发工程师,https://jobs.zhaopin.com/CC000404489J00133780011.htm,北京首都在线科技股份有限公司,CZ000404480,股份制企业,100-499人,https://company.zhaopin.com/CZ000404480.htm,北京-海淀区,20K-40K,本科,5-10年,全职,节日福利、五险一金、绩效奖金、加班补助、补充医疗保险,最新,2019-06-27 09:07:40
CC251266619J00117031009,大数据架构师SXG01,https://jobs.zhaopin.com/CC251266619J00117031009.htm,中国信息通信研究院,CZ251266610,事业单位,1000-9999人,https://company.zhaopin.com/CZ251266610.htm,北京-海淀区,12K-14K,本科,3-5年,全职,五险一金、补充医疗保险、年终分红、房补、餐补,最近,2019-06-25 14:04:39
CC251266619J00105934009,手机安全研究员（2019SZD11）,https://jobs.zhaopin.com/CC251266619J00105934009.htm,中国信息通信研究院,CZ251266610,事业单位,1000-9999人,https://company.zhaopin.com/CZ251266610.htm,北京,9K-14K,硕士,无经验,全职,五险一金、补充医疗保险、年终分红、房补、餐补,最近,2019-06-25 13:37:25
CC130957188J00066476115,主机管理岗,https://jobs.zhaopin.com/CC130957188J00066476115.htm,长安责任保险股份有限公司,CZ130957180,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/cazrbx012593,北京,10K-20K,本科,3-5年,全职,无,招聘中,2019-06-24 16:16:18
CC535446323J00133350110,JAVA工程师-信息管理中心(J15122),https://jobs.zhaopin.com/CC535446323J00133350110.htm,征和开元控股集团有限公司,CZ535446320,民营,1000-9999人,https://company.zhaopin.com/CZ535446320.htm,北京,20K-30K,本科,5-10年,全职,每年多次调薪、健身俱乐部、周末双休、五险一金、绩效奖金,最近,2019-06-26 17:32:59
CC193399815J00104028212,Java开发工程师（北京）,https://jobs.zhaopin.com/CC193399815J00104028212.htm,东华软件股份公司,CZ193399810,上市公司,1000-9999人,https://company.zhaopin.com/CZ193399810.htm,北京,薪资面议,本科,3-5年,全职,五险一金、弹性工作、绩效奖金,最新,2019-06-27 08:12:39
CC193399815J00081016512,JAVA开发工程师,https://jobs.zhaopin.com/CC193399815J00081016512.htm,东华软件股份公司,CZ193399810,上市公司,1000-9999人,https://company.zhaopin.com/CZ193399810.htm,北京,薪资面议,学历不限,5-10年,全职,无,最新,2019-06-27 08:10:23
CC120839499J00123067912,web前端工程师,https://jobs.zhaopin.com/CC120839499J00123067912.htm,北京银信长远科技股份有限公司,CZ120839490,上市公司,500-999人,https://company.zhaopin.com/CZ120839490.htm,北京-朝阳区,13K-18K,本科,3-5年,全职,定期体检、餐补、通讯补助、定期团建、五险一金,最新,2019-06-27 11:05:26
CC000127917J90288212000,大麦-前端开发专家-北京,https://jobs.zhaopin.com/000127917288212.htm,阿里巴巴集团,CZ000127910,合资,10000人以上,https://company.zhaopin.com/CZ000127910.htm,北京,薪资面议,本科,3-5年,全职,无,最近,2019-06-26 08:04:27
CC120160395J00125292215, JAVA后端开发工程师,https://jobs.zhaopin.com/CC120160395J00125292215.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京-海淀区,15K-20K,本科,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、定期体检,最新,2019-06-27 10:07:26
CC120160395J00148404515,大数据技术经理,https://jobs.zhaopin.com/CC120160395J00148404515.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京-海淀区,15K-30K,本科,5-10年,全职,五险一金、年底双薪、餐补、带薪年假、定期体检,最新,2019-06-27 10:06:16
CC467717611J00130437712,自然语言处理,https://jobs.zhaopin.com/CC467717611J00130437712.htm,北京奇虎科技有限公司,CZ467717610,上市公司,1000-9999人,http://special.zhaopin.com/bj/2013/xh022730/index.htm,北京,薪资面议,本科,5-10年,全职,无,最新,2019-06-27 17:28:01
CC120359452J00153403514,高级Java开发工程师（AICC）,https://jobs.zhaopin.com/CC120359452J00153403514.htm,北京捷通华声科技股份有限公司,CZ120359450,民营,100-499人,http://special.zhaopin.com/pagepublish/12035945/index.html,北京,15K-30K,本科,3-5年,全职,五险一金、绩效奖金、项目奖金、每年多次调薪、晋升空间,最近,2019-06-26 13:59:31
CC120839499J00105069212,初级实施工程师,https://jobs.zhaopin.com/CC120839499J00105069212.htm,北京银信长远科技股份有限公司,CZ120839490,上市公司,500-999人,https://company.zhaopin.com/CZ120839490.htm,北京-朝阳区,4K-6K,本科,1年以下,全职,五险一金、餐补、通讯补助、定期体检、定期团建,最新,2019-06-27 11:05:25
CC602273321J00109184013,测试工程师（智慧教育）,https://jobs.zhaopin.com/CC602273321J00109184013.htm,北京世纪好未来教育科技有限公司,CZ602273320,上市公司,10000人以上,http://special.zhaopin.com/2018/bf/bjsj062159,北京,10K-15K,本科,不限,全职,免息房贷、每年多次调薪、绩效奖金、定期体检、五险一金,最新,2019-06-27 12:04:20
CC000127917J00381571105,高德-数据技术专家-数据仓库,https://jobs.zhaopin.com/CC000127917J00381571105.htm,阿里巴巴集团,CZ000127910,合资,10000人以上,https://company.zhaopin.com/CZ000127910.htm,北京,薪资面议,其他,不限,全职,无,最新,2019-06-27 11:30:04
CC120160395J00148536915,数据开发工程师,https://jobs.zhaopin.com/CC120160395J00148536915.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京-朝阳区,7K-12K,本科,1-3年,全职,每年多次调薪、周末双休、五险一金、餐补、补充医疗保险,最近,2019-06-25 15:10:08
CC877601800J00171121213,高级测试工程师,https://jobs.zhaopin.com/CC877601800J00171121213.htm,央视频融媒体发展有限公司,CZ877601800,国企,100-499人,https://company.zhaopin.com/CZ877601800.htm,北京,20K-40K,本科,5-10年,全职,五险一金、周末双休、节日福利、加班补助、年终分红,最近,2019-06-25 16:27:14
CC000544466J00155404809,自动化测试工程师（银行金融项目）,https://jobs.zhaopin.com/CC000544466J00155404809.htm,软通动力信息技术(集团)有限公司,CZ000544460,上市公司,10000人以上,http://special.zhaopin.com/bj/2012/rtdl07115276/,北京,7K-12K,大专,1-3年,全职,无,最近,2019-06-25 17:42:44
CC120160395J00148562215,大数据研发工程师,https://jobs.zhaopin.com/CC120160395J00148562215.htm,中科软科技股份有限公司,CZ120160390,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/zkrk062859,北京,10K-20K,本科,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、定期体检,最新,2019-06-27 10:05:08
CC251266619J00135448609,云计算研究员SYD18,https://jobs.zhaopin.com/CC251266619J00135448609.htm,中国信息通信研究院,CZ251266610,事业单位,1000-9999人,https://company.zhaopin.com/CZ251266610.htm,北京,10K-15K,硕士,3-5年,全职,五险一金、补充医疗保险、年终分红、房补、餐补,最近,2019-06-25 13:41:40
CC193399810J00063281012,数据抓取工程师,https://jobs.zhaopin.com/CC193399810J00063281012.htm,东华软件股份公司,CZ193399810,上市公司,1000-9999人,https://company.zhaopin.com/CZ193399810.htm,北京,薪资面议,学历不限,1-3年,全职,无,最新,2019-06-27 08:08:38
CC000127917J00382563305,高德-高级算法专家-搜索及推荐,https://jobs.zhaopin.com/CC000127917J00382563305.htm,阿里巴巴集团,CZ000127910,合资,10000人以上,https://company.zhaopin.com/CZ000127910.htm,北京,薪资面议,其他,不限,全职,无,最近,2019-06-26 16:30:08
